entry_mode,tp1_pct,tp1_ratio,trail_pct,hard_stop_pct,use_stage3_peak,train_sharpe,train_win_rate,train_mdd,train_cagr,train_n,val_sharpe,val_win_rate,val_mdd,val_cagr,val_n,overfit_gap
stage,0.15,0.3,0.1,0.1,False,2.505986820961398,0.44576877234803336,-0.9902938775478367,0.1428256858542427,839,4.69607016246958,0.5297473512632437,-0.9436594678759448,0.48404559211992026,1227,-2.1900833415081817
stage,0.15,0.3,0.12,0.06,True,2.4037015254636467,0.3575685339690107,-0.9658071365295523,0.1406583721768555,839,4.2113227566696505,0.43973941368078173,-0.8523204307822858,0.3897687489953483,1228,-1.8076212312060038
stage,0.15,0.3,0.12,0.06,False,2.4037015254636467,0.3575685339690107,-0.9658071365295523,0.1406583721768555,839,4.2113227566696505,0.43973941368078173,-0.8523204307822858,0.3897687489953483,1228,-1.8076212312060038
stage,0.15,0.3,0.12,0.08,True,2.4017015705852507,0.40047675804529204,-0.9685606389147996,0.13612163944090838,839,4.6346757683879645,0.49225753871230643,-0.8859832866744349,0.4741719029747662,1227,-2.232974197802714
stage,0.15,0.3,0.12,0.08,False,2.4017015705852507,0.40047675804529204,-0.9685606389147996,0.13612163944090838,839,4.6346757683879645,0.49225753871230643,-0.8859832866744349,0.4741719029747662,1227,-2.232974197802714
stage,0.15,0.3,0.12,0.1,True,2.610641514807178,0.4445768772348033,-0.9801938325364691,0.16427179651401502,839,4.631907205537087,0.5289323553382234,-0.9642475341349667,0.48044718332095604,1227,-2.021265690729909
stage,0.15,0.3,0.12,0.1,False,2.610641514807178,0.4445768772348033,-0.9801938325364691,0.16427179651401502,839,4.631907205537087,0.5289323553382234,-0.9642475341349667,0.48044718332095604,1227,-2.021265690729909
stage,0.15,0.3,0.15,0.06,True,2.080730025266555,0.35518474374255066,-0.9648291917161915,0.10093849483795103,839,4.355768839495403,0.4364820846905538,-0.87799980343079,0.4965070574746553,1228,-2.2750388142288482
stage,0.15,0.3,0.15,0.06,False,2.080730025266555,0.35518474374255066,-0.9648291917161915,0.10093849483795103,839,4.355768839495403,0.4364820846905538,-0.87799980343079,0.4965070574746553,1228,-2.2750388142288482
stage,0.15,0.3,0.15,0.08,True,2.1244785154607895,0.39690107270560193,-0.9895321092693439,0.10043529806753648,839,4.750200390586943,0.4889975550122249,-0.9071149827304404,0.6112022638562382,1227,-2.6257218751261533
